"subject","event","date","memory","negative","positive","surprise","covid","datePlot"
114,"olsenDivorce","May",0,0,0,0,0,"MAY"
114,"presBiden","November",100,0,100,0,0,"NOV"
114,"presDebates","October",100,0,100,0,0,"OCT"
114,"primaryNH","February",0,0,0,0,0,"FEB"
114,"secondStim","December",100,0,51,0,0,"DEC"
114,"soleimani","January",0,0,0,0,0,"JAN"
114,"thomBrenn","August",0,0,0,0,0,"AUG"
114,"toobinZoom","October",0,0,0,0,0,"OCT"
114,"trumpFraud","November",100,74,0,100,0,"NOV"
114,"trumpInterview","September",0,0,0,0,0,"SEP"
115,"BLM","June",50,0,0,3,0,"JUN"
115,"NFL","April",0,0,0,0,0,"APR"
115,"RBG","September",100,20,0,40,0,"SEP"
115,"baldwin","December",0,0,0,0,0,"DEC"
115,"barronTrump","June",29,0,0,0,0,"JUN"
115,"borisJCovid","April",0,0,0,0,0,"APR"
115,"caucusNV","February",10,0,81,3,0,"FEB"
115,"covid","March",90,94,0,68,1,"MAR"
115,"falwell","August",0,0,0,0,0,"AUG"
115,"firstStim","March",66,1,58,5,0,"MAR"
115,"georgeFloyd","May",95,100,0,45,0,"MAY"
115,"jadaSmith","July",0,0,0,0,0,"JUL"
115,"kobe","January",100,100,0,100,0,"JAN"
115,"nayaRivera","July",100,100,0,100,0,"JUL"
115,"olsenDivorce","May",0,0,0,0,0,"MAY"
115,"presBiden","November",95,0,40,3,0,"NOV"
115,"presDebates","October",40,0,0,0,0,"OCT"
115,"primaryNH","February",1,0,15,0,0,"FEB"
115,"secondStim","December",25,0,25,20,0,"DEC"
115,"soleimani","January",0,0,0,0,0,"JAN"
115,"thomBrenn","August",0,0,0,0,0,"AUG"
115,"toobinZoom","October",0,0,0,0,0,"OCT"
115,"trumpFraud","November",39,25,0,2,0,"NOV"
115,"trumpInterview","September",0,0,0,0,0,"SEP"
116,"BLM","June",100,100,0,40,0,"JUN"
116,"NFL","April",80,50,30,50,0,"APR"
116,"RBG","September",100,0,0,0,0,"SEP"
116,"baldwin","December",0,0,0,0,0,"DEC"
116,"barronTrump","June",70,80,10,50,0,"JUN"
116,"borisJCovid","April",0,0,0,0,0,"APR"
116,"caucusNV","February",70,40,0,0,0,"FEB"
116,"covid","March",100,100,0,100,1,"MAR"
116,"falwell","August",0,0,0,0,0,"AUG"
116,"firstStim","March",80,0,80,0,0,"MAR"
116,"georgeFloyd","May",100,100,0,30,0,"MAY"
116,"jadaSmith","July",0,0,0,0,0,"JUL"
116,"kobe","January",100,100,0,100,0,"JAN"
116,"nayaRivera","July",100,100,0,100,0,"JUL"
116,"olsenDivorce","May",0,0,0,0,0,"MAY"
116,"presBiden","November",100,100,0,60,0,"NOV"
116,"presDebates","October",100,0,0,0,0,"OCT"
116,"primaryNH","February",30,20,0,0,0,"FEB"
116,"secondStim","December",90,0,70,0,0,"DEC"
116,"soleimani","January",70,100,0,80,0,"JAN"
116,"thomBrenn","August",0,0,0,0,0,"AUG"
116,"toobinZoom","October",0,0,0,0,0,"OCT"
116,"trumpFraud","November",100,0,90,0,0,"NOV"
116,"trumpInterview","September",80,50,50,20,0,"SEP"
117,"BLM","June",80,10,90,60,0,"JUN"
117,"NFL","April",0,0,0,0,0,"APR"
117,"RBG","September",90,100,0,30,0,"SEP"
117,"baldwin","December",0,0,0,0,0,"DEC"
117,"barronTrump","June",0,0,0,0,0,"JUN"
117,"borisJCovid","April",50,90,0,30,0,"APR"
117,"caucusNV","February",10,0,80,0,0,"FEB"
117,"covid","March",90,50,5,100,1,"MAR"
117,"falwell","August",20,100,0,5,0,"AUG"
117,"firstStim","March",50,0,80,50,0,"MAR"
117,"georgeFloyd","May",85,100,0,95,0,"MAY"
117,"jadaSmith","July",0,0,0,0,0,"JUL"
117,"kobe","January",70,100,0,100,0,"JAN"
117,"nayaRivera","July",0,0,0,0,0,"JUL"
117,"olsenDivorce","May",0,0,0,0,0,"MAY"
117,"presBiden","November",95,0,100,50,0,"NOV"
117,"presDebates","October",85,95,5,90,0,"OCT"
117,"primaryNH","February",20,0,90,0,0,"FEB"
117,"secondStim","December",50,0,90,80,0,"DEC"
117,"soleimani","January",0,0,0,0,0,"JAN"
117,"thomBrenn","August",0,0,0,0,0,"AUG"
117,"toobinZoom","October",0,0,0,0,0,"OCT"
117,"trumpFraud","November",100,100,0,100,0,"NOV"
117,"trumpInterview","September",85,100,0,10,0,"SEP"
118,"BLM","June",75,0,0,37,0,"JUN"
118,"NFL","April",75,35,51,70,0,"APR"
118,"RBG","September",0,0,0,0,0,"SEP"
118,"baldwin","December",0,0,0,0,0,"DEC"
118,"barronTrump","June",0,0,0,0,0,"JUN"
118,"borisJCovid","April",0,0,0,0,0,"APR"
118,"caucusNV","February",61,0,39,26,0,"FEB"
118,"covid","March",100,100,0,100,1,"MAR"
118,"falwell","August",0,0,0,0,0,"AUG"
118,"firstStim","March",100,35,85,82,0,"MAR"
118,"georgeFloyd","May",100,100,0,91,0,"MAY"
118,"jadaSmith","July",100,29,26,71,0,"JUL"
118,"kobe","January",100,100,0,100,0,"JAN"
118,"nayaRivera","July",100,100,0,100,0,"JUL"
118,"olsenDivorce","May",0,0,0,0,0,"MAY"
118,"presBiden","November",100,0,26,18,0,"NOV"
118,"presDebates","October",64,0,0,0,0,"OCT"
118,"primaryNH","February",0,0,0,0,0,"FEB"
118,"secondStim","December",100,0,55,62,0,"DEC"
118,"soleimani","January",0,0,0,0,0,"JAN"
118,"thomBrenn","August",0,0,0,0,0,"AUG"
118,"toobinZoom","October",0,0,0,0,0,"OCT"
118,"trumpFraud","November",100,8,0,15,0,"NOV"
118,"trumpInterview","September",65,0,0,19,0,"SEP"
119,"BLM","June",100,41,79,24,0,"JUN"
119,"NFL","April",0,0,0,0,0,"APR"
119,"RBG","September",100,86,0,79,0,"SEP"
119,"baldwin","December",78,0,0,51,0,"DEC"
119,"barronTrump","June",0,0,0,0,0,"JUN"
119,"borisJCovid","April",97,25,38,24,0,"APR"
119,"caucusNV","February",5,0,74,20,0,"FEB"
119,"covid","March",100,64,17,4,1,"MAR"
119,"falwell","August",0,0,0,0,0,"AUG"
119,"firstStim","March",100,0,100,92,0,"MAR"
119,"georgeFloyd","May",100,100,0,11,0,"MAY"
119,"jadaSmith","July",20,0,0,15,0,"JUL"
119,"kobe","January",100,100,0,100,0,"JAN"
119,"nayaRivera","July",0,0,0,0,0,"JUL"
119,"olsenDivorce","May",0,0,0,0,0,"MAY"
119,"presBiden","November",100,7,84,16,0,"NOV"
119,"presDebates","October",100,23,35,6,0,"OCT"
119,"primaryNH","February",18,0,49,8,0,"FEB"
119,"secondStim","December",100,0,100,63,0,"DEC"
119,"soleimani","January",40,60,0,14,0,"JAN"
119,"thomBrenn","August",0,0,0,0,0,"AUG"
119,"toobinZoom","October",0,0,0,0,0,"OCT"
119,"trumpFraud","November",100,64,0,24,0,"NOV"
119,"trumpInterview","September",50,17,59,26,0,"SEP"
120,"BLM","June",89,0,50,65,0,"JUN"
120,"NFL","April",0,0,0,0,0,"APR"
120,"RBG","September",66,50,50,8,0,"SEP"
120,"baldwin","December",0,0,0,0,0,"DEC"
120,"barronTrump","June",0,0,0,0,0,"JUN"
120,"borisJCovid","April",60,50,50,50,0,"APR"
120,"caucusNV","February",0,0,0,0,0,"FEB"
120,"covid","March",92,50,50,92,1,"MAR"
120,"falwell","August",0,0,0,0,0,"AUG"
120,"firstStim","March",76,0,90,83,0,"MAR"
120,"georgeFloyd","May",90,80,0,80,0,"MAY"
120,"jadaSmith","July",70,50,50,50,0,"JUL"
120,"kobe","January",100,50,0,100,0,"JAN"
120,"nayaRivera","July",77,50,0,76,0,"JUL"
120,"olsenDivorce","May",0,0,0,0,0,"MAY"
120,"presBiden","November",79,50,50,60,0,"NOV"
120,"presDebates","October",60,50,50,0,0,"OCT"
120,"primaryNH","February",0,0,0,0,0,"FEB"
120,"secondStim","December",68,0,81,61,0,"DEC"
120,"soleimani","January",0,0,0,0,0,"JAN"
120,"thomBrenn","August",0,0,0,0,0,"AUG"
120,"toobinZoom","October",0,0,0,0,0,"OCT"
120,"trumpFraud","November",75,68,0,0,0,"NOV"
120,"trumpInterview","September",0,0,0,0,0,"SEP"
121,"BLM","June",100,88,0,49,0,"JUN"
121,"NFL","April",87,45,49,17,0,"APR"
121,"RBG","September",0,0,0,0,0,"SEP"
121,"baldwin","December",0,0,0,0,0,"DEC"
121,"barronTrump","June",0,0,0,0,0,"JUN"
121,"borisJCovid","April",0,0,0,0,0,"APR"
121,"caucusNV","February",72,79,14,17,0,"FEB"
121,"covid","March",100,100,0,84,1,"MAR"
121,"falwell","August",0,0,0,0,0,"AUG"
121,"firstStim","March",100,0,100,100,0,"MAR"
121,"georgeFloyd","May",100,80,0,37,0,"MAY"
121,"jadaSmith","July",100,33,58,18,0,"JUL"
121,"kobe","January",100,87,0,100,0,"JAN"
121,"nayaRivera","July",0,0,0,0,0,"JUL"
121,"olsenDivorce","May",0,0,0,0,0,"MAY"
121,"presBiden","November",100,100,0,20,0,"NOV"
121,"presDebates","October",78,53,55,24,0,"OCT"
121,"primaryNH","February",0,0,0,0,0,"FEB"
121,"secondStim","December",100,0,100,100,0,"DEC"
121,"soleimani","January",80,74,0,54,0,"JAN"
121,"thomBrenn","August",0,0,0,0,0,"AUG"
121,"toobinZoom","October",22,46,0,51,0,"OCT"
121,"trumpFraud","November",100,90,21,20,0,"NOV"
121,"trumpInterview","September",0,0,0,0,0,"SEP"
122,"BLM","June",100,100,1,4,0,"JUN"
122,"NFL","April",0,4,7,55,0,"APR"
122,"RBG","September",56,100,0,5,0,"SEP"
122,"baldwin","December",0,0,1,0,0,"DEC"
122,"barronTrump","June",0,0,1,0,0,"JUN"
122,"borisJCovid","April",0,0,0,0,0,"APR"
122,"caucusNV","February",0,0,34,0,0,"FEB"
122,"covid","March",100,100,0,89,1,"MAR"
122,"falwell","August",29,8,79,21,0,"AUG"
122,"firstStim","March",100,0,100,100,0,"MAR"
122,"georgeFloyd","May",100,100,0,81,0,"MAY"
122,"jadaSmith","July",1,30,0,0,0,"JUL"
122,"kobe","January",100,100,0,100,0,"JAN"
122,"nayaRivera","July",0,4,0,3,0,"JUL"
122,"olsenDivorce","May",0,0,2,0,0,"MAY"
122,"presBiden","November",100,0,100,1,0,"NOV"
122,"presDebates","October",0,1,2,9,0,"OCT"
122,"primaryNH","February",32,1,36,3,0,"FEB"
122,"secondStim","December",100,0,100,67,0,"DEC"
122,"soleimani","January",100,69,9,66,0,"JAN"
122,"thomBrenn","August",0,2,1,0,0,"AUG"
122,"toobinZoom","October",0,10,0,0,0,"OCT"
122,"trumpFraud","November",100,100,1,75,0,"NOV"
122,"trumpInterview","September",37,72,0,0,0,"SEP"
123,"BLM","June",80,96,1,20,0,"JUN"
123,"NFL","April",0,0,0,0,0,"APR"
123,"RBG","September",90,50,1,40,0,"SEP"
123,"baldwin","December",0,0,0,0,0,"DEC"
123,"barronTrump","June",0,0,0,0,0,"JUN"
123,"borisJCovid","April",50,1,1,1,0,"APR"
123,"caucusNV","February",0,0,0,0,0,"FEB"
123,"covid","March",95,94,1,98,1,"MAR"
123,"falwell","August",0,0,0,0,0,"AUG"
123,"firstStim","March",75,37,80,50,0,"MAR"
123,"georgeFloyd","May",95,95,0,95,0,"MAY"
123,"jadaSmith","July",0,0,0,0,0,"JUL"
123,"kobe","January",25,97,1,95,0,"JAN"
123,"nayaRivera","July",89,95,0,100,0,"JUL"
123,"olsenDivorce","May",0,0,0,0,0,"MAY"
123,"presBiden","November",100,100,0,92,0,"NOV"
123,"presDebates","October",93,5,82,1,0,"OCT"
123,"primaryNH","February",10,97,1,4,0,"FEB"
123,"secondStim","December",90,2,50,75,0,"DEC"
123,"soleimani","January",10,1,1,10,0,"JAN"
123,"thomBrenn","August",0,0,0,0,0,"AUG"
123,"toobinZoom","October",0,0,0,0,0,"OCT"
123,"trumpFraud","November",90,86,1,90,0,"NOV"
123,"trumpInterview","September",1,0,0,0,0,"SEP"
124,"BLM","June",100,50,0,10,0,"JUN"
124,"NFL","April",100,0,20,25,0,"APR"
124,"RBG","September",75,25,0,10,0,"SEP"
124,"baldwin","December",0,0,0,0,0,"DEC"
124,"barronTrump","June",0,0,0,0,0,"JUN"
124,"borisJCovid","April",80,15,0,25,0,"APR"
124,"caucusNV","February",0,0,0,0,0,"FEB"
124,"covid","March",100,80,0,90,1,"MAR"
124,"falwell","August",0,0,0,0,0,"AUG"
124,"firstStim","March",80,0,50,60,0,"MAR"
124,"georgeFloyd","May",100,40,0,0,0,"MAY"
124,"jadaSmith","July",100,70,0,100,0,"JUL"
124,"kobe","January",100,65,0,80,0,"JAN"
124,"nayaRivera","July",100,50,0,60,0,"JUL"
124,"olsenDivorce","May",0,0,0,0,0,"MAY"
124,"presBiden","November",100,0,0,30,0,"NOV"
124,"presDebates","October",75,0,0,0,0,"OCT"
124,"primaryNH","February",0,0,0,0,0,"FEB"
124,"secondStim","December",100,0,60,50,0,"DEC"
124,"soleimani","January",0,0,0,0,0,"JAN"
124,"thomBrenn","August",35,0,0,0,0,"AUG"
124,"toobinZoom","October",40,10,0,65,0,"OCT"
124,"trumpFraud","November",100,50,0,0,0,"NOV"
124,"trumpInterview","September",0,0,0,0,0,"SEP"
125,"BLM","June",100,0,90,0,0,"JUN"
125,"NFL","April",0,0,0,0,0,"APR"
125,"RBG","September",100,100,0,40,0,"SEP"
125,"baldwin","December",5,0,0,0,0,"DEC"
125,"barronTrump","June",0,0,0,0,0,"JUN"
125,"borisJCovid","April",70,0,50,0,0,"APR"
125,"caucusNV","February",20,0,5,20,0,"FEB"
125,"covid","March",100,80,0,70,1,"MAR"
125,"falwell","August",0,0,0,0,0,"AUG"
125,"firstStim","March",100,0,100,70,0,"MAR"
125,"georgeFloyd","May",100,100,0,0,0,"MAY"
125,"jadaSmith","July",19,0,0,0,0,"JUL"
125,"kobe","January",100,100,0,100,0,"JAN"
125,"nayaRivera","July",100,100,0,100,0,"JUL"
125,"olsenDivorce","May",0,0,0,0,0,"MAY"
125,"presBiden","November",100,0,100,0,0,"NOV"
125,"presDebates","October",50,20,0,0,0,"OCT"
125,"primaryNH","February",20,0,5,10,0,"FEB"
125,"secondStim","December",100,0,100,10,0,"DEC"
125,"soleimani","January",70,100,0,90,0,"JAN"
125,"thomBrenn","August",0,0,0,0,0,"AUG"
125,"toobinZoom","October",60,50,0,20,0,"OCT"
125,"trumpFraud","November",100,100,0,0,0,"NOV"
125,"trumpInterview","September",50,80,0,0,0,"SEP"
126,"BLM","June",100,4,94,25,0,"JUN"
126,"NFL","April",0,0,0,0,0,"APR"
126,"RBG","September",100,100,1,1,0,"SEP"
126,"baldwin","December",0,0,0,0,0,"DEC"
126,"barronTrump","June",0,0,0,0,0,"JUN"
126,"borisJCovid","April",8,9,10,1,0,"APR"
126,"caucusNV","February",10,2,50,1,0,"FEB"
126,"covid","March",100,87,1,30,1,"MAR"
126,"falwell","August",11,1,1,2,0,"AUG"
126,"firstStim","March",10,1,18,1,0,"MAR"
126,"georgeFloyd","May",100,100,1,1,0,"MAY"
126,"jadaSmith","July",0,0,0,0,0,"JUL"
126,"kobe","January",60,20,1,100,0,"JAN"
126,"nayaRivera","July",85,62,1,85,0,"JUL"
126,"olsenDivorce","May",0,0,0,0,0,"MAY"
126,"presBiden","November",100,1,100,50,0,"NOV"
126,"presDebates","October",80,1,1,1,0,"OCT"
126,"primaryNH","February",10,1,50,1,0,"FEB"
126,"secondStim","December",20,1,27,1,0,"DEC"
126,"soleimani","January",10,1,1,23,0,"JAN"
126,"thomBrenn","August",90,1,1,30,0,"AUG"
126,"toobinZoom","October",0,0,0,0,0,"OCT"
126,"trumpFraud","November",100,100,1,1,0,"NOV"
126,"trumpInterview","September",20,99,1,1,0,"SEP"
127,"BLM","June",80,30,60,0,0,"JUN"
127,"NFL","April",0,0,0,0,0,"APR"
127,"RBG","September",90,100,0,90,0,"SEP"
127,"baldwin","December",0,0,0,0,0,"DEC"
127,"barronTrump","June",0,0,0,0,0,"JUN"
127,"borisJCovid","April",70,0,20,10,0,"APR"
127,"caucusNV","February",10,0,10,0,0,"FEB"
127,"covid","March",100,100,10,100,1,"MAR"
127,"falwell","August",0,0,0,0,0,"AUG"
127,"firstStim","March",50,0,70,10,0,"MAR"
127,"georgeFloyd","May",100,100,0,100,0,"MAY"
127,"jadaSmith","July",80,80,0,80,0,"JUL"
127,"kobe","January",100,100,0,100,0,"JAN"
127,"nayaRivera","July",0,0,0,0,0,"JUL"
127,"olsenDivorce","May",0,0,0,0,0,"MAY"
127,"presBiden","November",100,0,100,21,0,"NOV"
127,"presDebates","October",80,50,50,0,0,"OCT"
127,"primaryNH","February",20,0,40,10,0,"FEB"
127,"secondStim","December",70,0,90,20,0,"DEC"
127,"soleimani","January",0,0,0,0,0,"JAN"
127,"thomBrenn","August",0,0,0,0,0,"AUG"
127,"toobinZoom","October",0,0,0,0,0,"OCT"
127,"trumpFraud","November",90,100,0,0,0,"NOV"
127,"trumpInterview","September",0,0,0,0,0,"SEP"
128,"BLM","June",100,0,100,0,0,"JUN"
128,"NFL","April",0,31,17,0,0,"APR"
128,"RBG","September",100,100,0,100,0,"SEP"
128,"baldwin","December",0,6,0,0,0,"DEC"
128,"barronTrump","June",0,0,0,16,0,"JUN"
128,"borisJCovid","April",100,81,15,0,0,"APR"
128,"caucusNV","February",100,0,100,100,0,"FEB"
128,"covid","March",100,50,50,100,1,"MAR"
128,"falwell","August",100,97,70,5,0,"AUG"
128,"firstStim","March",100,0,100,100,0,"MAR"
128,"georgeFloyd","May",100,100,0,100,0,"MAY"
128,"jadaSmith","July",0,0,85,100,0,"JUL"
128,"kobe","January",100,100,0,100,0,"JAN"
128,"nayaRivera","July",100,89,0,100,0,"JUL"
128,"olsenDivorce","May",100,0,3,6,0,"MAY"
128,"presBiden","November",100,0,100,100,0,"NOV"
128,"presDebates","October",100,75,75,0,0,"OCT"
128,"primaryNH","February",100,0,100,0,0,"FEB"
128,"secondStim","December",100,0,100,100,0,"DEC"
128,"soleimani","January",100,6,100,80,0,"JAN"
128,"thomBrenn","August",0,100,0,0,0,"AUG"
128,"toobinZoom","October",100,77,15,100,0,"OCT"
128,"trumpFraud","November",100,100,0,20,0,"NOV"
128,"trumpInterview","September",100,100,16,0,0,"SEP"
129,"BLM","June",100,9,80,38,0,"JUN"
129,"NFL","April",60,50,50,18,0,"APR"
129,"RBG","September",100,100,0,59,0,"SEP"
129,"baldwin","December",0,0,0,0,0,"DEC"
129,"barronTrump","June",100,19,63,51,0,"JUN"
129,"borisJCovid","April",59,40,1,21,0,"APR"
129,"caucusNV","February",100,0,94,78,0,"FEB"
129,"covid","March",100,79,13,100,1,"MAR"
129,"falwell","August",0,0,0,0,0,"AUG"
129,"firstStim","March",79,5,53,41,0,"MAR"
129,"georgeFloyd","May",100,100,0,70,0,"MAY"
129,"jadaSmith","July",33,66,0,38,0,"JUL"
129,"kobe","January",95,100,0,100,0,"JAN"
129,"nayaRivera","July",86,100,0,80,0,"JUL"
129,"olsenDivorce","May",0,0,0,0,0,"MAY"
129,"presBiden","November",100,0,81,52,0,"NOV"
129,"presDebates","October",100,85,28,0,0,"OCT"
129,"primaryNH","February",31,0,72,41,0,"FEB"
129,"secondStim","December",64,11,55,34,0,"DEC"
129,"soleimani","January",91,81,0,88,0,"JAN"
129,"thomBrenn","August",0,0,0,0,0,"AUG"
129,"toobinZoom","October",0,0,0,0,0,"OCT"
129,"trumpFraud","November",100,100,0,22,0,"NOV"
129,"trumpInterview","September",63,93,0,49,0,"SEP"
130,"BLM","June",100,34,0,100,0,"JUN"
130,"NFL","April",0,0,0,0,0,"APR"
130,"RBG","September",0,0,0,0,0,"SEP"
130,"baldwin","December",0,0,0,0,0,"DEC"
130,"barronTrump","June",0,0,0,0,0,"JUN"
130,"borisJCovid","April",0,0,0,0,0,"APR"
130,"caucusNV","February",0,0,0,0,0,"FEB"
130,"covid","March",100,51,0,100,1,"MAR"
130,"falwell","August",0,0,0,0,0,"AUG"
130,"firstStim","March",60,0,35,0,0,"MAR"
130,"georgeFloyd","May",70,70,0,70,0,"MAY"
130,"jadaSmith","July",40,20,0,10,0,"JUL"
130,"kobe","January",61,51,0,62,0,"JAN"
130,"nayaRivera","July",50,51,0,51,0,"JUL"
130,"olsenDivorce","May",0,0,0,0,0,"MAY"
130,"presBiden","November",100,0,0,50,0,"NOV"
130,"presDebates","October",50,0,0,0,0,"OCT"
130,"primaryNH","February",0,0,0,0,0,"FEB"
130,"secondStim","December",62,0,44,1,0,"DEC"
130,"soleimani","January",0,0,0,0,0,"JAN"
130,"thomBrenn","August",0,0,0,0,0,"AUG"
130,"toobinZoom","October",0,0,0,0,0,"OCT"
130,"trumpFraud","November",50,0,0,35,0,"NOV"
130,"trumpInterview","September",0,0,0,0,0,"SEP"
131,"BLM","June",100,81,5,85,0,"JUN"
131,"NFL","April",0,0,0,0,0,"APR"
131,"RBG","September",50,0,0,0,0,"SEP"
131,"baldwin","December",100,100,0,70,0,"DEC"
131,"barronTrump","June",0,0,0,0,0,"JUN"
131,"borisJCovid","April",32,0,0,9,0,"APR"
131,"caucusNV","February",92,54,24,15,0,"FEB"
131,"covid","March",100,60,20,79,1,"MAR"
131,"falwell","August",0,0,0,0,0,"AUG"
131,"firstStim","March",100,0,90,20,0,"MAR"
131,"georgeFloyd","May",100,30,0,30,0,"MAY"
131,"jadaSmith","July",0,0,0,0,0,"JUL"
131,"kobe","January",81,20,0,20,0,"JAN"
131,"nayaRivera","July",82,15,0,20,0,"JUL"
131,"olsenDivorce","May",50,0,20,10,0,"MAY"
131,"presBiden","November",87,50,0,20,0,"NOV"
131,"presDebates","October",50,27,0,0,0,"OCT"
131,"primaryNH","February",71,1,56,13,0,"FEB"
131,"secondStim","December",81,6,63,18,0,"DEC"
131,"soleimani","January",10,16,0,9,0,"JAN"
131,"thomBrenn","August",0,0,0,0,0,"AUG"
131,"toobinZoom","October",10,30,0,5,0,"OCT"
131,"trumpFraud","November",70,53,0,6,0,"NOV"
131,"trumpInterview","September",0,0,0,0,0,"SEP"
132,"BLM","June",21,0,0,0,0,"JUN"
132,"NFL","April",0,0,0,0,0,"APR"
132,"RBG","September",0,0,0,0,0,"SEP"
132,"baldwin","December",0,0,0,0,0,"DEC"
132,"barronTrump","June",0,0,0,0,0,"JUN"
132,"borisJCovid","April",0,0,0,0,0,"APR"
132,"caucusNV","February",0,0,0,0,0,"FEB"
132,"covid","March",95,83,0,94,1,"MAR"
132,"falwell","August",0,0,0,0,0,"AUG"
132,"firstStim","March",0,0,0,0,0,"MAR"
132,"georgeFloyd","May",16,0,0,16,0,"MAY"
132,"jadaSmith","July",0,0,0,0,0,"JUL"
132,"kobe","January",53,6,0,73,0,"JAN"
132,"nayaRivera","July",0,0,0,0,0,"JUL"
132,"olsenDivorce","May",0,0,0,0,0,"MAY"
132,"presBiden","November",85,83,0,82,0,"NOV"
132,"presDebates","October",42,50,50,14,0,"OCT"
132,"primaryNH","February",0,0,0,0,0,"FEB"
132,"secondStim","December",23,0,0,0,0,"DEC"
132,"soleimani","January",0,0,0,0,0,"JAN"
132,"thomBrenn","August",0,0,0,0,0,"AUG"
132,"toobinZoom","October",0,0,0,0,0,"OCT"
132,"trumpFraud","November",51,19,0,40,0,"NOV"
132,"trumpInterview","September",0,0,0,0,0,"SEP"
133,"BLM","June",71,52,33,22,0,"JUN"
133,"NFL","April",22,55,10,44,0,"APR"
133,"RBG","September",62,25,25,38,0,"SEP"
133,"baldwin","December",61,32,31,24,0,"DEC"
133,"barronTrump","June",10,50,24,55,0,"JUN"
133,"borisJCovid","April",39,22,25,17,0,"APR"
133,"caucusNV","February",56,28,21,20,0,"FEB"
133,"covid","March",90,74,9,69,1,"MAR"
133,"falwell","August",29,31,22,49,0,"AUG"
133,"firstStim","March",85,31,67,31,0,"MAR"
133,"georgeFloyd","May",89,64,12,38,0,"MAY"
133,"jadaSmith","July",10,30,18,11,0,"JUL"
133,"kobe","January",100,70,4,100,0,"JAN"
133,"nayaRivera","July",23,46,15,62,0,"JUL"
133,"olsenDivorce","May",30,19,12,49,0,"MAY"
133,"presBiden","November",81,53,32,64,0,"NOV"
133,"presDebates","October",74,49,60,6,0,"OCT"
133,"primaryNH","February",56,27,39,21,0,"FEB"
133,"secondStim","December",82,6,73,13,0,"DEC"
133,"soleimani","January",54,21,55,29,0,"JAN"
133,"thomBrenn","August",76,54,24,69,0,"AUG"
133,"toobinZoom","October",53,39,22,61,0,"OCT"
133,"trumpFraud","November",79,45,12,7,0,"NOV"
133,"trumpInterview","September",32,28,16,12,0,"SEP"
134,"BLM","June",70,90,10,40,0,"JUN"
134,"NFL","April",10,50,50,20,0,"APR"
134,"RBG","September",60,80,0,60,0,"SEP"
134,"baldwin","December",0,0,0,0,0,"DEC"
134,"barronTrump","June",3,0,6,4,0,"JUN"
134,"borisJCovid","April",71,30,30,60,0,"APR"
134,"caucusNV","February",0,0,0,0,0,"FEB"
134,"covid","March",50,100,0,100,1,"MAR"
134,"falwell","August",0,0,0,0,0,"AUG"
134,"firstStim","March",20,20,60,40,0,"MAR"
134,"georgeFloyd","May",80,100,0,30,0,"MAY"
134,"jadaSmith","July",3,0,0,0,0,"JUL"
134,"kobe","January",85,100,0,100,0,"JAN"
134,"nayaRivera","July",0,0,0,0,0,"JUL"
134,"olsenDivorce","May",0,0,0,0,0,"MAY"
134,"presBiden","November",40,50,51,50,0,"NOV"
134,"presDebates","October",30,70,0,80,0,"OCT"
134,"primaryNH","February",0,0,0,0,0,"FEB"
134,"secondStim","December",20,5,60,40,0,"DEC"
134,"soleimani","January",25,30,70,50,0,"JAN"
134,"thomBrenn","August",0,0,0,0,0,"AUG"
134,"toobinZoom","October",0,0,0,0,0,"OCT"
134,"trumpFraud","November",15,0,0,10,0,"NOV"
134,"trumpInterview","September",0,0,0,0,0,"SEP"
135,"BLM","June",94,27,61,34,0,"JUN"
135,"NFL","April",100,31,44,54,0,"APR"
135,"RBG","September",100,81,13,58,0,"SEP"
135,"baldwin","December",8,7,8,4,0,"DEC"
135,"barronTrump","June",8,16,9,13,0,"JUN"
135,"borisJCovid","April",95,45,14,26,0,"APR"
135,"caucusNV","February",99,28,58,58,0,"FEB"
135,"covid","March",100,100,2,89,1,"MAR"
135,"falwell","August",100,78,27,88,0,"AUG"
135,"firstStim","March",99,1,86,65,0,"MAR"
135,"georgeFloyd","May",100,100,10,59,0,"MAY"
135,"jadaSmith","July",2,8,5,8,0,"JUL"
135,"kobe","January",97,93,2,98,0,"JAN"
