"subject","event","month","response","error","absError","covid"
108,"presDebates","October",9,-1,1,0
108,"presBiden","November",11,0,0,0
108,"trumpFraud","November",11,0,0,0
108,"secondStim","December",12,0,0,0
109,"kobe","January",6,5,5,0
109,"soleimani","January",5,4,4,0
109,"covid","March",6,3,3,1
109,"firstStim","March",1,-2,2,0
109,"borisJCovid","April",9,5,5,0
109,"georgeFloyd","May",3,-2,2,0
109,"BLM","June",7,1,1,0
109,"falwell","August",8,0,0,0
109,"trumpInterview","September",8,-1,1,0
109,"RBG","September",2,-7,7,0
109,"toobinZoom","October",5,-5,5,0
109,"presDebates","October",10,0,0,0
109,"presBiden","November",11,0,0,0
109,"trumpFraud","November",11,0,0,0
109,"secondStim","December",4,-8,8,0
110,"kobe","January",2,1,1,0
110,"covid","March",3,0,0,1
110,"firstStim","March",4,1,1,0
110,"georgeFloyd","May",4,-1,1,0
110,"barronTrump","June",8,2,2,0
110,"nayaRivera","July",5,-2,2,0
110,"RBG","September",11,2,2,0
110,"presDebates","October",9,-1,1,0
110,"presBiden","November",11,0,0,0
110,"trumpFraud","November",11,0,0,0
110,"secondStim","December",7,-5,5,0
111,"kobe","January",10,9,9,0
111,"soleimani","January",4,3,3,0
111,"covid","March",3,0,0,1
111,"firstStim","March",10,7,7,0
111,"borisJCovid","April",3,-1,1,0
111,"NFL","April",4,0,0,0
111,"georgeFloyd","May",7,2,2,0
111,"BLM","June",6,0,0,0
111,"RBG","September",7,-2,2,0
111,"presDebates","October",9,-1,1,0
111,"presBiden","November",11,0,0,0
111,"trumpFraud","November",12,1,1,0
111,"secondStim","December",5,-7,7,0
112,"kobe","January",8,7,7,0
112,"soleimani","January",1,0,0,0
112,"covid","March",3,0,0,1
112,"firstStim","March",5,2,2,0
112,"georgeFloyd","May",5,0,0,0
112,"BLM","June",6,0,0,0
112,"jadaSmith","July",9,2,2,0
112,"nayaRivera","July",7,0,0,0
112,"RBG","September",3,-6,6,0
112,"presDebates","October",1,-9,9,0
112,"presBiden","November",2,-9,9,0
112,"trumpFraud","November",2,-9,9,0
112,"secondStim","December",10,-2,2,0
113,"kobe","January",7,6,6,0
113,"soleimani","January",8,7,7,0
113,"caucusNV","February",4,2,2,0
113,"primaryNH","February",4,2,2,0
113,"covid","March",4,1,1,1
113,"firstStim","March",6,3,3,0
113,"borisJCovid","April",7,3,3,0
113,"NFL","April",8,4,4,0
113,"georgeFloyd","May",5,0,0,0
113,"BLM","June",6,0,0,0
113,"barronTrump","June",9,3,3,0
113,"nayaRivera","July",7,0,0,0
113,"RBG","September",7,-2,2,0
113,"toobinZoom","October",6,-4,4,0
113,"presDebates","October",10,0,0,0
113,"presBiden","November",11,0,0,0
113,"trumpFraud","November",11,0,0,0
113,"secondStim","December",9,-3,3,0
114,"kobe","January",1,0,0,0
114,"covid","March",1,-2,2,1
114,"borisJCovid","April",4,0,0,0
114,"georgeFloyd","May",5,0,0,0
114,"BLM","June",6,0,0,0
114,"presDebates","October",9,-1,1,0
114,"presBiden","November",11,0,0,0
114,"trumpFraud","November",11,0,0,0
114,"secondStim","December",11,-1,1,0
115,"kobe","January",3,2,2,0
115,"caucusNV","February",4,2,2,0
115,"primaryNH","February",4,2,2,0
115,"covid","March",3,0,0,1
115,"firstStim","March",5,2,2,0
115,"georgeFloyd","May",6,1,1,0
115,"BLM","June",6,0,0,0
115,"barronTrump","June",9,3,3,0
115,"nayaRivera","July",7,0,0,0
115,"RBG","September",9,0,0,0
115,"presDebates","October",10,0,0,0
115,"presBiden","November",11,0,0,0
115,"trumpFraud","November",11,0,0,0
115,"secondStim","December",8,-4,4,0
116,"kobe","January",1,0,0,0
116,"soleimani","January",1,0,0,0
116,"caucusNV","February",1,-1,1,0
116,"primaryNH","February",1,-1,1,0
116,"covid","March",3,0,0,1
116,"firstStim","March",12,9,9,0
116,"NFL","April",4,0,0,0
116,"georgeFloyd","May",5,0,0,0
116,"BLM","June",6,0,0,0
116,"barronTrump","June",4,-2,2,0
116,"nayaRivera","July",7,0,0,0
116,"trumpInterview","September",6,-3,3,0
116,"RBG","September",9,0,0,0
116,"presDebates","October",10,0,0,0
116,"presBiden","November",11,0,0,0
116,"trumpFraud","November",11,0,0,0
116,"secondStim","December",1,-11,11,0
117,"kobe","January",9,8,8,0
117,"caucusNV","February",6,4,4,0
117,"primaryNH","February",9,7,7,0
117,"covid","March",5,2,2,1
117,"firstStim","March",5,2,2,0
117,"borisJCovid","April",5,1,1,0
117,"georgeFloyd","May",7,2,2,0
117,"BLM","June",8,2,2,0
117,"falwell","August",4,-4,4,0
117,"trumpInterview","September",8,-1,1,0
117,"RBG","September",9,0,0,0
117,"presDebates","October",10,0,0,0
117,"presBiden","November",11,0,0,0
117,"trumpFraud","November",11,0,0,0
117,"secondStim","December",9,-3,3,0
118,"kobe","January",1,0,0,0
118,"caucusNV","February",3,1,1,0
118,"covid","March",3,0,0,1
118,"firstStim","March",12,9,9,0
118,"NFL","April",6,2,2,0
118,"georgeFloyd","May",4,-1,1,0
118,"BLM","June",5,-1,1,0
118,"jadaSmith","July",5,-2,2,0
118,"nayaRivera","July",5,-2,2,0
118,"trumpInterview","September",8,-1,1,0
118,"presDebates","October",11,1,1,0
118,"presBiden","November",1,-10,10,0
118,"trumpFraud","November",1,-10,10,0
118,"secondStim","December",1,-11,11,0
119,"kobe","January",8,7,7,0
119,"soleimani","January",8,7,7,0
119,"caucusNV","February",10,8,8,0
119,"primaryNH","February",9,7,7,0
119,"covid","March",11,8,8,1
119,"firstStim","March",3,0,0,0
119,"borisJCovid","April",5,1,1,0
119,"georgeFloyd","May",2,-3,3,0
119,"BLM","June",3,-3,3,0
119,"jadaSmith","July",5,-2,2,0
119,"trumpInterview","September",3,-6,6,0
119,"RBG","September",6,-3,3,0
119,"presDebates","October",11,1,1,0
119,"presBiden","November",11,0,0,0
119,"trumpFraud","November",12,1,1,0
119,"baldwin","December",6,-6,6,0
119,"secondStim","December",7,-5,5,0
120,"kobe","January",1,0,0,0
120,"covid","March",3,0,0,1
120,"firstStim","March",5,2,2,0
120,"borisJCovid","April",12,8,8,0
120,"georgeFloyd","May",5,0,0,0
120,"BLM","June",5,-1,1,0
120,"jadaSmith","July",5,-2,2,0
120,"nayaRivera","July",6,-1,1,0
120,"RBG","September",2,-7,7,0
120,"presDebates","October",10,0,0,0
120,"presBiden","November",11,0,0,0
120,"trumpFraud","November",11,0,0,0
120,"secondStim","December",5,-7,7,0
121,"kobe","January",5,4,4,0
121,"soleimani","January",2,1,1,0
121,"caucusNV","February",9,7,7,0
121,"covid","March",4,1,1,1
121,"firstStim","March",6,3,3,0
121,"NFL","April",10,6,6,0
121,"georgeFloyd","May",7,2,2,0
121,"BLM","June",8,2,2,0
121,"jadaSmith","July",2,-5,5,0
121,"toobinZoom","October",9,-1,1,0
121,"presDebates","October",1,-9,9,0
121,"presBiden","November",2,-9,9,0
121,"trumpFraud","November",4,-7,7,0
121,"secondStim","December",9,-3,3,0
122,"kobe","January",8,7,7,0
122,"soleimani","January",4,3,3,0
122,"primaryNH","February",5,3,3,0
122,"covid","March",3,0,0,1
122,"firstStim","March",3,0,0,0
122,"georgeFloyd","May",5,0,0,0
122,"BLM","June",6,0,0,0
122,"jadaSmith","July",7,0,0,0
122,"falwell","August",3,-5,5,0
122,"trumpInterview","September",9,0,0,0
122,"RBG","September",7,-2,2,0
122,"presBiden","November",12,1,1,0
122,"trumpFraud","November",11,0,0,0
122,"secondStim","December",10,-2,2,0
123,"kobe","January",7,6,6,0
123,"soleimani","January",2,1,1,0
123,"primaryNH","February",8,6,6,0
123,"covid","March",11,8,8,1
123,"firstStim","March",2,-1,1,0
123,"borisJCovid","April",4,0,0,0
123,"georgeFloyd","May",6,1,1,0
123,"BLM","June",7,1,1,0
123,"nayaRivera","July",6,-1,1,0
123,"trumpInterview","September",10,1,1,0
123,"RBG","September",9,0,0,0
123,"presDebates","October",10,0,0,0
123,"presBiden","November",11,0,0,0
123,"trumpFraud","November",11,0,0,0
123,"secondStim","December",6,-6,6,0
124,"kobe","January",1,0,0,0
124,"covid","March",3,0,0,1
124,"firstStim","March",5,2,2,0
124,"borisJCovid","April",5,1,1,0
124,"NFL","April",4,0,0,0
124,"georgeFloyd","May",6,1,1,0
124,"BLM","June",6,0,0,0
124,"jadaSmith","July",7,0,0,0
124,"nayaRivera","July",7,0,0,0
124,"thomBrenn","August",7,-1,1,0
124,"RBG","September",8,-1,1,0
124,"toobinZoom","October",7,-3,3,0
124,"presDebates","October",10,0,0,0
124,"presBiden","November",11,0,0,0
124,"trumpFraud","November",12,1,1,0
124,"secondStim","December",9,-3,3,0
125,"kobe","January",7,6,6,0
125,"soleimani","January",8,7,7,0
125,"caucusNV","February",8,6,6,0
125,"primaryNH","February",7,5,5,0
125,"covid","March",3,0,0,1
125,"firstStim","March",4,1,1,0
125,"borisJCovid","April",12,8,8,0
125,"georgeFloyd","May",5,0,0,0
125,"BLM","June",6,0,0,0
125,"jadaSmith","July",10,3,3,0
125,"nayaRivera","July",7,0,0,0
125,"trumpInterview","September",10,1,1,0
125,"RBG","September",8,-1,1,0
125,"toobinZoom","October",4,-6,6,0
125,"presDebates","October",9,-1,1,0
125,"presBiden","November",11,0,0,0
125,"trumpFraud","November",11,0,0,0
125,"baldwin","December",9,-3,3,0
125,"secondStim","December",12,0,0,0
126,"kobe","January",6,5,5,0
126,"soleimani","January",2,1,1,0
126,"caucusNV","February",9,7,7,0
126,"primaryNH","February",9,7,7,0
126,"covid","March",3,0,0,1
126,"firstStim","March",5,2,2,0
126,"borisJCovid","April",7,3,3,0
126,"georgeFloyd","May",3,-2,2,0
126,"BLM","June",6,0,0,0
126,"nayaRivera","July",6,-1,1,0
126,"falwell","August",6,-2,2,0
126,"thomBrenn","August",7,-1,1,0
126,"trumpInterview","September",6,-3,3,0
126,"RBG","September",9,0,0,0
126,"presDebates","October",9,-1,1,0
126,"presBiden","November",11,0,0,0
126,"trumpFraud","November",12,1,1,0
126,"secondStim","December",10,-2,2,0
127,"kobe","January",9,8,8,0
127,"caucusNV","February",7,5,5,0
127,"primaryNH","February",7,5,5,0
127,"covid","March",3,0,0,1
127,"firstStim","March",5,2,2,0
127,"borisJCovid","April",10,6,6,0
127,"georgeFloyd","May",7,2,2,0
127,"BLM","June",7,1,1,0
127,"jadaSmith","July",7,0,0,0
127,"RBG","September",7,-2,2,0
127,"presDebates","October",7,-3,3,0
127,"presBiden","November",11,0,0,0
127,"trumpFraud","November",11,0,0,0
127,"secondStim","December",7,-5,5,0
128,"kobe","January",4,3,3,0
128,"soleimani","January",6,5,5,0
128,"caucusNV","February",8,6,6,0
128,"primaryNH","February",8,6,6,0
128,"covid","March",4,1,1,1
128,"firstStim","March",5,2,2,0
128,"borisJCovid","April",12,8,8,0
128,"georgeFloyd","May",2,-3,3,0
128,"olsenDivorce","May",6,1,1,0
128,"BLM","June",2,-4,4,0
128,"nayaRivera","July",6,-1,1,0
128,"falwell","August",8,0,0,0
128,"trumpInterview","September",11,2,2,0
128,"RBG","September",9,0,0,0
128,"toobinZoom","October",7,-3,3,0
128,"presDebates","October",9,-1,1,0
128,"presBiden","November",11,0,0,0
128,"trumpFraud","November",11,0,0,0
128,"secondStim","December",6,-6,6,0
129,"kobe","January",1,0,0,0
129,"soleimani","January",12,11,11,0
129,"caucusNV","February",2,0,0,0
129,"primaryNH","February",7,5,5,0
129,"covid","March",3,0,0,1
129,"firstStim","March",5,2,2,0
129,"borisJCovid","April",6,2,2,0
129,"NFL","April",4,0,0,0
129,"georgeFloyd","May",5,0,0,0
129,"BLM","June",6,0,0,0
129,"barronTrump","June",6,0,0,0
129,"jadaSmith","July",9,2,2,0
129,"nayaRivera","July",8,1,1,0
129,"trumpInterview","September",8,-1,1,0
129,"RBG","September",10,1,1,0
129,"presDebates","October",10,0,0,0
129,"presBiden","November",11,0,0,0
129,"trumpFraud","November",12,1,1,0
129,"secondStim","December",12,0,0,0
130,"kobe","January",2,1,1,0
130,"covid","March",3,0,0,1
130,"firstStim","March",4,1,1,0
130,"georgeFloyd","May",5,0,0,0
130,"BLM","June",6,0,0,0
130,"jadaSmith","July",7,0,0,0
130,"nayaRivera","July",7,0,0,0
130,"presDebates","October",8,-2,2,0
130,"presBiden","November",11,0,0,0
130,"trumpFraud","November",12,1,1,0
130,"secondStim","December",9,-3,3,0
131,"kobe","January",8,7,7,0
131,"soleimani","January",2,1,1,0
131,"caucusNV","February",8,6,6,0
131,"primaryNH","February",7,5,5,0
131,"covid","March",3,0,0,1
131,"firstStim","March",4,1,1,0
131,"borisJCovid","April",5,1,1,0
131,"georgeFloyd","May",6,1,1,0
131,"olsenDivorce","May",7,2,2,0
131,"BLM","June",7,1,1,0
131,"nayaRivera","July",9,2,2,0
131,"RBG","September",5,-4,4,0
131,"toobinZoom","October",8,-2,2,0
131,"presDebates","October",9,-1,1,0
131,"presBiden","November",11,0,0,0
131,"trumpFraud","November",11,0,0,0
131,"baldwin","December",10,-2,2,0
131,"secondStim","December",8,-4,4,0
132,"kobe","January",6,5,5,0
132,"covid","March",10,7,7,1
132,"georgeFloyd","May",7,2,2,0
132,"BLM","June",4,-2,2,0
132,"presDebates","October",11,1,1,0
132,"presBiden","November",1,-10,10,0
132,"trumpFraud","November",1,-10,10,0
132,"secondStim","December",8,-4,4,0
133,"kobe","January",2,1,1,0
133,"soleimani","January",7,6,6,0
133,"caucusNV","February",8,6,6,0
133,"primaryNH","February",9,7,7,0
133,"covid","March",3,0,0,1
133,"firstStim","March",5,2,2,0
133,"borisJCovid","April",6,2,2,0
133,"NFL","April",4,0,0,0
133,"georgeFloyd","May",5,0,0,0
133,"olsenDivorce","May",9,4,4,0
133,"BLM","June",6,0,0,0
133,"barronTrump","June",8,2,2,0
133,"jadaSmith","July",6,-1,1,0
133,"nayaRivera","July",8,1,1,0
133,"falwell","August",8,0,0,0
133,"thomBrenn","August",8,0,0,0
133,"trumpInterview","September",9,0,0,0
133,"RBG","September",8,-1,1,0
133,"toobinZoom","October",7,-3,3,0
133,"presDebates","October",10,0,0,0
133,"presBiden","November",11,0,0,0
133,"trumpFraud","November",11,0,0,0
133,"baldwin","December",8,-4,4,0
133,"secondStim","December",9,-3,3,0
134,"kobe","January",3,2,2,0
134,"soleimani","January",5,4,4,0
134,"covid","March",1,-2,2,1
134,"firstStim","March",4,1,1,0
134,"borisJCovid","April",4,0,0,0
134,"NFL","April",4,0,0,0
134,"georgeFloyd","May",2,-3,3,0
134,"BLM","June",2,-4,4,0
134,"barronTrump","June",5,-1,1,0
134,"jadaSmith","July",4,-3,3,0
134,"RBG","September",3,-6,6,0
134,"presDebates","October",2,-8,8,0
134,"presBiden","November",4,-7,7,0
134,"trumpFraud","November",5,-6,6,0
134,"secondStim","December",8,-4,4,0
135,"kobe","January",2,1,1,0
135,"soleimani","January",5,4,4,0
135,"caucusNV","February",11,9,9,0
135,"primaryNH","February",9,7,7,0
135,"covid","March",3,0,0,1
135,"firstStim","March",10,7,7,0
135,"borisJCovid","April",6,2,2,0
135,"NFL","April",2,-2,2,0
135,"georgeFloyd","May",9,4,4,0
135,"olsenDivorce","May",2,-3,3,0
135,"BLM","June",4,-2,2,0
135,"barronTrump","June",3,-3,3,0
135,"jadaSmith","July",4,-3,3,0
135,"nayaRivera","July",2,-5,5,0
135,"falwell","August",5,-3,3,0
135,"thomBrenn","August",6,-2,2,0
135,"trumpInterview","September",8,-1,1,0
135,"RBG","September",11,2,2,0
135,"toobinZoom","October",10,0,0,0
135,"presDebates","October",9,-1,1,0
135,"presBiden","November",11,0,0,0
135,"trumpFraud","November",1,-10,10,0
135,"baldwin","December",3,-9,9,0
135,"secondStim","December",5,-7,7,0
136,"kobe","January",9,8,8,0
136,"soleimani","January",7,6,6,0
136,"caucusNV","February",3,1,1,0
136,"primaryNH","February",3,1,1,0
136,"covid","March",3,0,0,1
136,"firstStim","March",5,2,2,0
136,"borisJCovid","April",10,6,6,0
136,"georgeFloyd","May",5,0,0,0
136,"BLM","June",6,0,0,0
136,"falwell","August",8,0,0,0
136,"RBG","September",10,1,1,0
136,"toobinZoom","October",5,-5,5,0
136,"presDebates","October",9,-1,1,0
136,"presBiden","November",11,0,0,0
136,"trumpFraud","November",11,0,0,0
136,"secondStim","December",12,0,0,0
137,"kobe","January",5,4,4,0
137,"soleimani","January",1,0,0,0
137,"covid","March",3,0,0,1
137,"firstStim","March",4,1,1,0
137,"borisJCovid","April",6,2,2,0
137,"georgeFloyd","May",2,-3,3,0
137,"BLM","June",5,-1,1,0
137,"nayaRivera","July",2,-5,5,0
137,"trumpInterview","September",7,-2,2,0
137,"RBG","September",5,-4,4,0
137,"presDebates","October",7,-3,3,0
137,"presBiden","November",11,0,0,0
137,"trumpFraud","November",11,0,0,0
137,"secondStim","December",5,-7,7,0
138,"kobe","January",4,3,3,0
138,"soleimani","January",1,0,0,0
138,"caucusNV","February",5,3,3,0
138,"primaryNH","February",4,2,2,0
138,"covid","March",3,0,0,1
138,"firstStim","March",6,3,3,0
138,"borisJCovid","April",9,5,5,0
138,"georgeFloyd","May",6,1,1,0
138,"BLM","June",5,-1,1,0
138,"jadaSmith","July",4,-3,3,0
138,"falwell","August",4,-4,4,0
138,"thomBrenn","August",6,-2,2,0
138,"RBG","September",8,-1,1,0
138,"toobinZoom","October",7,-3,3,0
138,"presDebates","October",10,0,0,0
138,"presBiden","November",11,0,0,0
138,"trumpFraud","November",11,0,0,0
138,"baldwin","December",1,-11,11,0
138,"secondStim","December",8,-4,4,0
139,"kobe","January",1,0,0,0
139,"caucusNV","February",6,4,4,0
139,"covid","March",8,5,5,1
139,"firstStim","March",2,-1,1,0
139,"borisJCovid","April",3,-1,1,0
139,"NFL","April",5,1,1,0
139,"georgeFloyd","May",2,-3,3,0
139,"BLM","June",3,-3,3,0
139,"nayaRivera","July",2,-5,5,0
139,"trumpInterview","September",5,-4,4,0
139,"RBG","September",3,-6,6,0
139,"presDebates","October",7,-3,3,0
139,"presBiden","November",11,0,0,0
139,"trumpFraud","November",11,0,0,0
139,"secondStim","December",10,-2,2,0
140,"kobe","January",6,5,5,0
140,"covid","March",3,0,0,1
140,"firstStim","March",6,3,3,0
140,"borisJCovid","April",12,8,8,0
140,"georgeFloyd","May",7,2,2,0
140,"BLM","June",7,1,1,0
140,"nayaRivera","July",4,-3,3,0
140,"RBG","September",5,-4,4,0
140,"presDebates","October",8,-2,2,0
140,"presBiden","November",11,0,0,0
140,"trumpFraud","November",11,0,0,0
140,"secondStim","December",9,-3,3,0
141,"kobe","January",5,4,4,0
141,"covid","March",3,0,0,1
141,"firstStim","March",8,5,5,0
141,"borisJCovid","April",12,8,8,0
141,"georgeFloyd","May",7,2,2,0
141,"BLM","June",7,1,1,0
141,"barronTrump","June",4,-2,2,0
141,"trumpInterview","September",10,1,1,0
141,"RBG","September",8,-1,1,0
141,"toobinZoom","October",6,-4,4,0
141,"presDebates","October",9,-1,1,0
141,"presBiden","November",11,0,0,0
141,"trumpFraud","November",11,0,0,0
141,"baldwin","December",12,0,0,0
141,"secondStim","December",10,-2,2,0
142,"kobe","January",7,6,6,0
142,"covid","March",3,0,0,1
142,"firstStim","March",4,1,1,0
142,"borisJCovid","April",9,5,5,0
142,"georgeFloyd","May",3,-2,2,0
142,"BLM","June",8,2,2,0
142,"falwell","August",1,-7,7,0
142,"trumpInterview","September",3,-6,6,0
142,"RBG","September",8,-1,1,0
142,"toobinZoom","October",9,-1,1,0
142,"presDebates","October",10,0,0,0
142,"presBiden","November",11,0,0,0
142,"trumpFraud","November",11,0,0,0
142,"baldwin","December",6,-6,6,0
142,"secondStim","December",5,-7,7,0
143,"kobe","January",1,0,0,0
143,"soleimani","January",2,1,1,0
143,"primaryNH","February",1,-1,1,0
143,"covid","March",3,0,0,1
143,"firstStim","March",4,1,1,0
143,"borisJCovid","April",4,0,0,0
143,"NFL","April",8,4,4,0
143,"georgeFloyd","May",5,0,0,0
143,"olsenDivorce","May",4,-1,1,0
143,"BLM","June",5,-1,1,0
143,"jadaSmith","July",6,-1,1,0
143,"nayaRivera","July",7,0,0,0
143,"trumpInterview","September",6,-3,3,0
143,"RBG","September",9,0,0,0
143,"presDebates","October",8,-2,2,0
143,"presBiden","November",11,0,0,0
143,"trumpFraud","November",11,0,0,0
143,"secondStim","December",12,0,0,0
144,"kobe","January",2,1,1,0
144,"soleimani","January",9,8,8,0
144,"primaryNH","February",8,6,6,0
144,"covid","March",3,0,0,1
144,"firstStim","March",4,1,1,0
144,"borisJCovid","April",6,2,2,0
144,"georgeFloyd","May",4,-1,1,0
144,"olsenDivorce","May",3,-2,2,0
144,"BLM","June",6,0,0,0
144,"barronTrump","June",7,1,1,0
144,"nayaRivera","July",1,-6,6,0
144,"trumpInterview","September",12,3,3,0
144,"RBG","September",5,-4,4,0
144,"presDebates","October",6,-4,4,0
144,"presBiden","November",11,0,0,0
144,"trumpFraud","November",11,0,0,0
144,"secondStim","December",8,-4,4,0
145,"kobe","January",7,6,6,0
145,"caucusNV","February",9,7,7,0
145,"covid","March",3,0,0,1
145,"firstStim","March",3,0,0,0
145,"borisJCovid","April",9,5,5,0
145,"georgeFloyd","May",8,3,3,0
145,"BLM","June",11,5,5,0
145,"jadaSmith","July",5,-2,2,0
145,"nayaRivera","July",6,-1,1,0
145,"RBG","September",9,0,0,0
145,"presBiden","November",11,0,0,0
145,"trumpFraud","November",11,0,0,0
145,"secondStim","December",8,-4,4,0
146,"kobe","January",2,1,1,0
146,"soleimani","January",3,2,2,0
146,"caucusNV","February",11,9,9,0
146,"primaryNH","February",11,9,9,0
146,"covid","March",2,-1,1,1
146,"firstStim","March",3,0,0,0
146,"borisJCovid","April",1,-3,3,0
146,"NFL","April",11,7,7,0
146,"georgeFloyd","May",11,6,6,0
146,"olsenDivorce","May",4,-1,1,0
146,"BLM","June",2,-4,4,0
146,"barronTrump","June",9,3,3,0
146,"jadaSmith","July",6,-1,1,0
146,"nayaRivera","July",7,0,0,0
146,"falwell","August",8,0,0,0
146,"thomBrenn","August",5,-3,3,0
146,"trumpInterview","September",8,-1,1,0
146,"RBG","September",8,-1,1,0
146,"toobinZoom","October",7,-3,3,0
146,"presDebates","October",11,1,1,0
146,"presBiden","November",11,0,0,0
146,"trumpFraud","November",4,-7,7,0
146,"baldwin","December",10,-2,2,0
146,"secondStim","December",3,-9,9,0
147,"kobe","January",2,1,1,0
147,"covid","March",3,0,0,1
147,"firstStim","March",7,4,4,0
147,"borisJCovid","April",4,0,0,0
147,"NFL","April",5,1,1,0
147,"georgeFloyd","May",5,0,0,0
147,"BLM","June",6,0,0,0
147,"jadaSmith","July",4,-3,3,0
147,"nayaRivera","July",8,1,1,0
147,"trumpInterview","September",8,-1,1,0
147,"RBG","September",6,-3,3,0
147,"presDebates","October",3,-7,7,0
147,"presBiden","November",11,0,0,0
147,"trumpFraud","November",11,0,0,0
147,"secondStim","December",10,-2,2,0
148,"kobe","January",8,7,7,0
148,"soleimani","January",1,0,0,0
148,"caucusNV","February",8,6,6,0
148,"primaryNH","February",9,7,7,0
148,"covid","March",3,0,0,1
148,"firstStim","March",5,2,2,0
148,"borisJCovid","April",7,3,3,0
148,"georgeFloyd","May",5,0,0,0
148,"BLM","June",5,-1,1,0
148,"nayaRivera","July",7,0,0,0
148,"trumpInterview","September",7,-2,2,0
148,"RBG","September",9,0,0,0
148,"presDebates","October",10,0,0,0
148,"presBiden","November",11,0,0,0
148,"trumpFraud","November",11,0,0,0
148,"secondStim","December",9,-3,3,0
149,"kobe","January",7,6,6,0
149,"caucusNV","February",6,4,4,0
149,"primaryNH","February",6,4,4,0
149,"covid","March",3,0,0,1
149,"firstStim","March",8,5,5,0
149,"NFL","April",5,1,1,0
149,"georgeFloyd","May",3,-2,2,0
149,"BLM","June",3,-3,3,0
149,"barronTrump","June",8,2,2,0
149,"jadaSmith","July",4,-3,3,0
149,"nayaRivera","July",6,-1,1,0
149,"thomBrenn","August",5,-3,3,0
149,"trumpInterview","September",9,0,0,0
149,"RBG","September",4,-5,5,0
149,"presDebates","October",10,0,0,0
149,"presBiden","November",11,0,0,0
149,"trumpFraud","November",11,0,0,0
149,"secondStim","December",12,0,0,0
150,"kobe","January",1,0,0,0
150,"caucusNV","February",6,4,4,0
150,"primaryNH","February",7,5,5,0
150,"covid","March",3,0,0,1
150,"firstStim","March",6,3,3,0
150,"borisJCovid","April",7,3,3,0
150,"NFL","April",5,1,1,0
150,"georgeFloyd","May",2,-3,3,0
150,"BLM","June",6,0,0,0
150,"barronTrump","June",7,1,1,0
150,"jadaSmith","July",4,-3,3,0
150,"nayaRivera","July",5,-2,2,0
150,"trumpInterview","September",8,-1,1,0
150,"RBG","September",9,0,0,0
150,"presDebates","October",10,0,0,0
150,"presBiden","November",11,0,0,0
150,"trumpFraud","November",11,0,0,0
150,"secondStim","December",10,-2,2,0
151,"kobe","January",1,0,0,0
151,"covid","March",3,0,0,1
151,"firstStim","March",4,1,1,0
151,"borisJCovid","April",8,4,4,0
151,"georgeFloyd","May",5,0,0,0
151,"BLM","June",5,-1,1,0
151,"barronTrump","June",6,0,0,0
151,"jadaSmith","July",10,3,3,0
151,"nayaRivera","July",6,-1,1,0
151,"trumpInterview","September",7,-2,2,0
151,"RBG","September",9,0,0,0
151,"presDebates","October",10,0,0,0
151,"presBiden","November",11,0,0,0
151,"trumpFraud","November",11,0,0,0
151,"secondStim","December",6,-6,6,0
152,"kobe","January",7,6,6,0
152,"soleimani","January",4,3,3,0
152,"caucusNV","February",3,1,1,0
152,"primaryNH","February",5,3,3,0
152,"covid","March",3,0,0,1
152,"firstStim","March",7,4,4,0
152,"borisJCovid","April",5,1,1,0
152,"NFL","April",4,0,0,0
152,"georgeFloyd","May",4,-1,1,0
152,"olsenDivorce","May",9,4,4,0
152,"BLM","June",5,-1,1,0
152,"nayaRivera","July",8,1,1,0
152,"trumpInterview","September",10,1,1,0
152,"RBG","September",8,-1,1,0
152,"presDebates","October",6,-4,4,0
152,"presBiden","November",11,0,0,0
152,"trumpFraud","November",11,0,0,0
152,"baldwin","December",5,-7,7,0
152,"secondStim","December",12,0,0,0
153,"kobe","January",7,6,6,0
153,"caucusNV","February",9,7,7,0
153,"primaryNH","February",8,6,6,0
153,"covid","March",3,0,0,1
153,"firstStim","March",6,3,3,0
153,"borisJCovid","April",12,8,8,0
153,"georgeFloyd","May",6,1,1,0
153,"BLM","June",6,0,0,0
153,"jadaSmith","July",9,2,2,0
153,"nayaRivera","July",5,-2,2,0
153,"trumpInterview","September",3,-6,6,0
153,"RBG","September",3,-6,6,0
153,"presDebates","October",10,0,0,0
153,"presBiden","November",11,0,0,0
153,"trumpFraud","November",1,-10,10,0
153,"baldwin","December",2,-10,10,0
153,"secondStim","December",9,-3,3,0
154,"kobe","January",1,0,0,0
154,"soleimani","January",5,4,4,0
154,"caucusNV","February",2,0,0,0
154,"primaryNH","February",1,-1,1,0
154,"covid","March",3,0,0,1
154,"firstStim","March",3,0,0,0
154,"borisJCovid","April",1,-3,3,0
154,"NFL","April",4,0,0,0
154,"georgeFloyd","May",5,0,0,0
154,"BLM","June",1,-5,5,0
154,"jadaSmith","July",4,-3,3,0
154,"falwell","August",6,-2,2,0
154,"thomBrenn","August",12,4,4,0
154,"RBG","September",11,2,2,0
154,"presDebates","October",9,-1,1,0
154,"presBiden","November",11,0,0,0
154,"trumpFraud","November",10,-1,1,0
154,"baldwin","December",7,-5,5,0
154,"secondStim","December",12,0,0,0
155,"kobe","January",1,0,0,0
155,"soleimani","January",1,0,0,0
155,"primaryNH","February",8,6,6,0
155,"covid","March",3,0,0,1
155,"firstStim","March",6,3,3,0
155,"borisJCovid","April",4,0,0,0
155,"georgeFloyd","May",6,1,1,0
